		D0052A	D0053A	D0057A	D0058A	D0063A	D0064A	D0068A	D0069A	D0073A	D0074A	D0078A	D0079A	D0085A	D0086A	D0089A	D0090A	D0095A	D0096A	D0100A	D0101A	D0105A	D0107A	D0110A	D0111A	D0116A	D0117A	D0121A	D0122A	D0127A	D0128A	D0132A	D0133A	D0137A	D0138A	D0142A	D0143A	D0147A	D0148A	D0152A	D0153A	D0158A	D0159A	D0163A	D0164A	D0167A	D0173A	D0174A	D0177A	D0182A	D0187A	D0192A	D0198A	D0203A	D0208A	D0213A	D0270A	D0271A	D0275A	D0276A	D1030A	D1031A
Proteobacteria	S4C57-Lasker2021	0.002302039	0.002934379	0.000220769	0.000186073	0.004996608	0.004927443	8.78E-05	0.000120467	0.005097481	0.004379783	8.94E-06	7.81E-06	0.001238414	0.001183435	3.17E-05	6.01E-05	0.00126119	0.001258383	2.09E-05	4.23E-05	0.000171532	0.000198444	9.42E-06	1.26E-05	0.00992888	0.010548599	0.000165215	0.00013287	0.016048225	0.015720416	0.000153593	8.84E-05	0.011793387	0.012098074	0.00188531	0.001983308	0.004995797	0.004646092	0.004338601	0.004569582	0.007148849	0.007829302	0.003271764	0.003717113	0.006331024	4.75E-05	9.26E-05	0.007628622	0.002639696	0.002228444	0.001538383	0.003793679	0.000696965	0.00011923	0.00051814	0.015600453	0.013505627	0.001379916	0.001307118	4.96E-05	6.82E-05
Proteobacteria	S50C134-Lasker2021	0.015899234	0.017842956	0.20889516	0.22744916	0.009856422	0.010392668	0.007337427	0.00270385	0.001451716	0.001397525	0.005861339	0.006443586	0.001658253	0.001579209	0.040300068	0.04081152	0.001374517	0.001258621	0.012283932	0.022344138	0.000741867	0.000232955	0.07498768	0.06834426	0.027253792	0.030452354	0.03227013	0.027584465	0.04246119	0.044444483	0.050954744	0.034813814	0.019299665	0.021372436	0.100281574	0.099981636	0.03191463	0.025958167	0.03547009	0.03159453	0.20389345	0.2038467	0.10534564	0.077290095	0.05324439	0.000404287	0.000478938	0.030564236	0.060652692	0.005189301	0.006575754	0.005597532	0.014449615	0.000577266	0.078743495	0.106996715	0.10421293	0.017585456	0.012551138	0.050603095	0.04483483
Proteobacteria	S50C156-Lasker2021	5.62E-05	4.86E-05	0.002202344	0.002414949	0.000110342	9.53E-05	0.000693946	0.000666158	1.21E-05	1.67E-05	0.000127394	0.000108598	7.21E-06	0	0.00099049	0.001089043	8.13E-06	5.67E-06	0.000336519	0.00060539	5.39E-06	2.18E-06	0.000382492	0.000414057	0.000381435	0.000516432	0.000930248	0.000873394	0.000235041	0.000231847	0.002292922	0.001156228	0.000110371	0.000160248	0.006882324	0.00777985	0.000334123	0.000233689	0.00394328	0.003728109	0.004843598	0.005554084	0.009053271	0.007377027	0.000344088	0.000104108	0.000136334	0.000317746	0.005602235	0.000482422	0.000700769	2.87E-05	0.001728601	2.29E-05	0.005663919	0.001473175	0.001935733	0.001913323	0.001812763	0.00124179	0.001169206
Thermoplasmatota	S50C165-Flyer2018	0.09002232	0.093536474	0.000255487	0.000185057	0.06866497	0.06592197	5.86E-06	1.61E-06	0.08115423	0.07811583	3.31E-06	0	0.07654671	0.079943396	1.75E-05	9.56E-05	0.08279075	0.09126038	0	3.87E-06	0.040034775	0.040234424	4.64E-06	2.08E-06	0.060792357	0.06772763	0.000318714	7.67E-05	0.07743171	0.077554956	0	2.58E-06	0.08695258	0.08740242	0.000114905	6.14E-05	0.0815905	0.077429816	3.19E-05	9.39E-06	0.028103085	0.02909864	0.000195776	1.48E-05	0.08252962	0	8.81E-06	0.058190163	5.92E-06	0.003555692	0.000193437	0.08100705	4.97E-05	0.048997115	6.93E-05	0.043999035	0.0456883	8.90E-05	5.04E-05	1.12E-05	9.01E-05
Bacteroidota	S50C248-Lasker2021	0.000166071	0.000167865	0.004446758	0.00360794	0.000886069	0.000950929	0.010537272	0.007268957	2.90E-06	1.28E-05	0.00083691	0.000960859	5.82E-05	9.89E-05	0.056242794	0.059348773	0.000116601	4.80E-05	0.036293365	0.054737348	3.44E-05	1.02E-05	0.007560602	0.007707594	0.005210495	0.006170303	0.017960941	0.020289302	0.015446158	0.014824336	0.024458917	0.01134515	0.007574425	0.008116957	0.019688848	0.01924368	0.004075508	0.003839175	0.007705776	0.007302317	0.020808108	0.023645747	0.008808526	0.005866245	0.008727253	0.001036009	0.00157041	0.00487573	0.00493969	0.002146102	0.004036786	0.000583821	0.005568565	1.71E-05	0.015398961	0.015851319	0.015502605	0.008354862	0.007452459	0.06045535	0.06317416
Actinobacteriota	S50C755-Lasker2018	0.02929067	0.03139238	9.78E-05	5.63E-05	0.025831558	0.024892516	5.04E-05	2.06E-05	0.038875878	0.03779841	5.69E-07	2.68E-06	0.039143056	0.038329303	3.27E-05	6.27E-05	0.045791615	0.04690728	4.11E-05	4.38E-05	0.03357397	0.039725784	1.17E-05	6.14E-06	0.013140751	0.013378652	0.000203171	5.29E-05	0.029311731	0.027953262	1.42E-05	1.03E-05	0.034184016	0.032451857	0.000146921	9.79E-05	0.026338285	0.026487563	0.00066457	0.000582754	0.006708525	0.007341265	0.000167946	1.00E-04	0.023055725	1.68E-06	3.84E-06	0.022538286	5.50E-05	0.040628307	0.000785534	0.04211952	0.000370033	0.03255837	2.22E-05	0.015080983	0.014716702	0.001122037	0.000934388	2.98E-05	7.43E-05
Verrucomicrobiota	S50C83-Lasker2018	0.018621318	0.018831467	2.59E-05	1.60E-05	0.006770359	0.006624448	0.000109993	0.000117877	0.02062687	0.021195663	2.69E-06	3.59E-06	0.015312068	0.014788816	1.22E-05	1.46E-05	0.018773219	0.019549599	8.86E-06	1.07E-05	0.012315452	0.017054677	8.91E-06	5.34E-06	0.003524854	0.00362937	7.46E-05	3.06E-05	0.014551557	0.013829022	5.68E-06	9.78E-06	0.018135235	0.01637305	6.17E-05	4.71E-05	0.012892318	0.012995102	0.000575883	0.000533912	0.00182146	0.002408117	3.57E-05	2.38E-05	0.009815944	1.01E-05	6.14E-06	0.010116423	2.85E-05	0.046479724	0.000505692	0.021685673	0.000338879	0.01725516	1.14E-05	0.005761961	0.005916067	0.000987389	0.001005769	1.33E-05	3.13E-05
Bacteroidota	S51C1572-Lasker2018	0.000274547	0.0003384	0.000843347	0.000600642	0.000746756	0.000719013	0.04252047	0.039989587	1.70E-05	3.30E-06	4.63E-05	2.93E-05	5.11E-06	1.13E-05	0.000607884	0.000665899	1.97E-05	1.16E-05	0.000808838	0.001495101	1.04E-06	3.60E-06	0.000116856	9.46E-05	0.000849471	0.000838875	0.001248202	0.001229263	0.000657584	0.000722822	0.06309206	0.0724294	0.000370088	0.000492716	0.12650615	0.11275871	0.001446869	0.001264955	0.15489319	0.15814061	0.030615712	0.03940902	0.050272934	0.06780049	0.00038859	0.020045802	0.029411888	0.00031113	0.060944013	0.15097688	0.3205041	0.000104421	0.08577715	4.24E-05	0.029245937	0.004482743	0.008719698	0.11528198	0.09923995	0.000522871	0.000703273
Bacteroidota	S51C1753-Lasker2021	4.39E-05	6.51E-05	0.003582561	0.002393355	0.000967365	0.001205955	0.044309948	0.025584245	7.33E-06	5.44E-05	0.0011449	0.001343909	8.61E-05	0.000117987	0.10256641	0.10233612	8.54E-05	0.000101644	0.059981506	0.08770951	0.000119222	3.98E-05	0.049246654	0.051985636	0.014386221	0.016820906	0.06895041	0.06678265	0.005787036	0.005933012	0.17505404	0.14134979	0.002761296	0.003094483	0.13780977	0.13389999	0.002928695	0.002377279	0.014588849	0.014270523	0.06654144	0.07167725	0.025992282	0.016566703	0.002230226	0.009345973	0.016264325	0.001656803	0.01192776	0.020248167	0.055519544	0.000452376	0.14836007	0.000147373	0.09592865	0.009584787	0.035484374	0.09540388	0.085951746	0.11511368	0.112280555
Bacteroidota	S51C182-Lasker2018	0.001001227	0.001390079	0.032208752	0.025328351	0.00341412	0.004239894	0.8050556	0.76412386	2.95E-05	0.000598196	0.001721798	0.001736743	0.00018991	0.000138001	0.05012235	0.056136783	0.000203141	0.000182188	0.051754806	0.07912389	4.92E-05	9.28E-05	0.00455795	0.004585288	0.011334981	0.011203264	0.024947684	0.027299283	0.052965485	0.050135262	0.37897283	0.38039148	0.024187956	0.022797342	0.5024689	0.43922928	0.016319849	0.014817701	0.4706925	0.49162075	0.15224062	0.19060168	0.14949082	0.17315271	0.01759711	0.08248757	0.11821182	0.010703841	0.21688507	0.22989996	0.4253614	0.002440862	0.2606735	0.000323363	0.19928169	0.041577052	0.067744836	0.7377572	0.6674014	0.039513517	0.055096067
None	S51C358-Lasker2018	0.000116034	0.00014807	4.94E-05	8.52E-05	0.0001909	0.000186404	4.58E-05	5.06E-05	3.45E-06	1.25E-05	1.54E-05	1.71E-05	2.37E-05	2.20E-05	4.23E-06	7.85E-06	2.05E-05	1.77E-05	0	1.86E-06	4.41E-06	5.69E-06	5.45E-06	6.77E-06	1.25E-05	1.63E-05	1.22E-05	1.12E-05	0.001110401	0.000980389	0.003101982	0.001920777	0.001168727	0.00111481	0.006413625	0.004890314	0.001600905	0.001746669	0.00641588	0.007590864	0.00271107	0.003299525	0.001765506	0.003007394	0.000577631	0.005193458	0.005888217	0.00169646	0.004826405	0.053298425	0.119224496	0.000632421	0.030686148	0.000208378	0.001948309	0.00410699	0.004265464	0.01884879	0.011108916	4.52E-06	6.40E-06
Bacteroidota	S51C422-Lasker2018	0.009029222	0.007546809	0.018040916	0.010518278	0.000582669	0.000724125	0.00745498	0.008108939	3.14E-05	7.09E-05	0.000128649	0.000115895	6.31E-05	3.89E-05	0.001582115	0.001678862	7.07E-05	6.21E-05	0.003740416	0.003701113	2.00E-05	3.30E-05	0.000362196	0.000383488	0.000399901	0.000427949	0.001368155	0.00132626	0.009418737	0.008492118	0.51205254	0.4728742	0.008043218	0.00789443	1.0309148	0.7654313	0.009876534	0.008548495	0.8055413	0.9346323	0.12476871	0.1543988	0.29227686	0.45394957	0.006780977	0.43634814	0.58521545	0.006755278	0.39992028	0.53690386	1.2180792	0.003135237	0.7677739	0.003069849	0.37598842	0.023497494	0.04001427	0.59877056	0.5789231	0.001093674	0.001445917
Proteobacteria	S51C52-Lasker2018	0.001709393	0.001478784	0.000114193	0.000142898	0.000203386	0.00018975	0.000706354	0.000721076	1.16E-05	3.64E-05	1.40E-05	1.13E-05	8.83E-05	9.45E-05	0.000150078	0.000150718	0.000133059	0.000148855	0.000176629	0.000140002	1.33E-05	1.76E-05	3.24E-05	3.30E-05	0.000467483	0.000400334	0.000116711	0.000129555	0.001512052	0.001291076	0.047645897	0.041660313	0.001419175	0.001104049	0.03847	0.028774917	0.001009076	0.000919008	0.04464679	0.051232446	0.010010175	0.013642124	0.008863043	0.01172564	0.001258104	0.22159617	0.28603303	0.001462871	0.022089444	0.12756293	0.4397981	0.001621347	0.10890996	0.000935018	0.029381923	0.01228434	0.013280143	0.06939086	0.06316902	0.000116682	0.000192273
Proteobacteria	S51C5892-Lasker2018	0.00020196	0.000249676	0.00020458	0.000191538	0.000306032	0.00031846	9.63E-05	0.00011569	0.00022997	0.000309799	0.000142975	0.000150515	0.000272184	0.0002942	0.000635954	0.000527109	0.000246536	0.000295828	0.00103818	0.001124286	0.000213225	0.000352506	0.000188649	0.000149358	0.000211138	0.0001866	0.000198878	0.000340762	0.000293006	0.000259396	0.028716346	0.020417102	0.000305456	0.000380187	0.011446017	0.008241652	0.000360695	0.000266374	0.000749728	0.000473996	0.001448705	0.001886357	0.000209313	0.000133431	0.000246134	0.034848798	0.0482977	0.000307306	0.000476089	0.059686065	0.114705876	0.000286507	0.097812705	0.000266332	0.009283259	0.001364962	0.003379458	0.04665512	0.04295022	0.00046414	0.00050567
Proteobacteria	S51C58-Lasker2018	0.001093107	0.000732981	0.001701045	0.001644198	0.001997149	0.002097019	0.02768107	0.043165736	4.86E-05	0.000114662	1.85E-05	1.60E-05	0.000548476	0.000461721	0.004292566	0.003557193	0.000772558	0.000757504	0.004651586	0.004883392	7.03E-05	9.63E-05	0.000175247	0.000200912	0.00488712	0.00418859	0.00205772	0.002041237	0.002002571	0.001962412	0.050164483	0.03465148	0.001309635	0.001317181	0.0890989	0.061901644	0.001702099	0.001372503	0.09268892	0.10892199	0.013948793	0.020663088	0.038876534	0.06427036	0.001186593	0.049460642	0.07776625	0.001714323	0.04646449	0.05593334	0.11804686	0.000550721	0.054621473	0.000206509	0.042771656	0.007701777	0.007709513	0.05876003	0.058159016	0.002447018	0.003270081
Bacteroidota	S51C924-Lasker2018	0.005089043	0.004165562	0.001677476	0.001273443	0.006630581	0.006737637	0.019106539	0.01657033	0.000813835	0.000736209	0.000112943	0.000114182	0.002133095	0.00200167	0.022617131	0.023055483	0.002896188	0.002715007	0.036670312	0.032752823	0.000899697	0.001130628	0.001345638	0.001486518	0.0540217	0.05416784	0.011980461	0.010777803	0.001319792	0.00106563	0.011344098	0.013715201	0.001074332	0.000941968	0.010638328	0.00941136	0.00088894	0.000981964	0.013063611	0.014582654	0.003392685	0.004354242	0.006924676	0.010723314	0.000756975	0.02739548	0.028364059	0.000867465	0.010754914	0.018681867	0.07910449	0.001044345	0.02861313	0.000695074	0.009227063	0.003597677	0.004480334	0.034445733	0.032155	0.016657503	0.0216192
Proteobacteria	S52C1049-Lasker2018	0.10074949	0.11404424	0.001438672	0.001328726	0.22509961	0.23260981	0.000148174	0.000112233	0.063975096	0.06267753	4.17E-06	1.50E-05	0.13404818	0.13742706	0.000494449	0.000791834	0.13705878	0.14349486	0.000120339	0.000249298	0.029772932	0.031589203	0.000620078	0.000464685	0.094116144	0.10601545	0.00135593	0.000803175	0.26829946	0.29010814	0.00036877	0.000250009	0.27473822	0.27910483	0.003667433	0.003902526	0.2520622	0.25077227	0.006873319	0.00486555	0.14407319	0.13217948	0.007359147	0.005680758	0.48053455	1.96E-05	3.39E-05	0.26884475	0.002650217	0.04628812	0.001339611	0.2617336	0.002142154	0.08332163	0.000556326	0.23558882	0.22043678	0.004984551	0.003348952	0.000612097	0.000577873
Proteobacteria	S52C1155-Lasker2021	0.008455031	0.008987003	0.35566795	0.3787535	0.010342607	0.01152174	0.04446292	0.017296128	0.00264099	0.002459982	0.37878716	0.37963158	0.002361732	0.00294012	0.3243623	0.3377495	0.002443092	0.002402064	0.07521426	0.123605505	0.003498237	0.001441754	0.778079	0.8086678	0.042409185	0.04889227	0.3348212	0.32448328	0.004637863	0.00487121	0.009431944	0.007032367	0.002430289	0.002416495	0.013421242	0.014553067	0.004179544	0.003405473	0.002717426	0.002168041	0.021529183	0.021199925	0.016932607	0.014358003	0.007608118	0.000187861	0.000203099	0.003920948	0.00844319	0.000822964	0.000908815	0.001876579	0.002459182	0.000366023	0.022237219	0.013716909	0.011932617	0.00288183	0.002021503	0.40414098	0.3772589
Thermoplasmatota	S52C165-Flyer2018	0.08566907	0.086818725	0.000197655	0.000164364	0.0735027	0.07243593	5.39E-06	5.91E-06	0.08708333	0.08289985	1.52E-06	0	0.07463946	0.07783671	1.23E-05	6.78E-05	0.07984608	0.08743529	3.65E-06	0	0.037099734	0.03785846	0	4.42E-06	0.06508882	0.07258823	0.000268741	0.000106212	0.07116025	0.07076281	0	2.38E-06	0.07583	0.07697198	9.34E-05	5.13E-05	0.0735923	0.06951092	6.29E-05	8.06E-06	0.02679452	0.028081182	0.000193962	5.42E-06	0.077440366	0	2.70E-06	0.052743975	9.92E-06	0.003356446	0.000166202	0.07078596	5.77E-05	0.036830217	7.65E-05	0.04044957	0.04360163	3.15E-05	5.47E-05	2.74E-05	8.33E-05
Thermoplasmatota	S52C2244-Lasker2021	0.007565131	0.008021165	0.09219369	0.100360796	0.004335298	0.004220912	0.000599606	9.31E-05	0.000864811	0.000968977	0.04262464	0.04729568	0.000768218	0.000704773	0.0226533	0.024001665	0.000603811	0.00057831	0.003944859	0.007706548	0.003919865	0.000466575	0.3861488	0.33115104	0.059583332	0.064961605	0.04566114	0.04180581	0.007817372	0.00783301	0.002360159	0.001198994	0.003405631	0.003812126	0.004679381	0.004719139	0.004431434	0.003347886	0.000562537	0.000429505	0.023953512	0.023860106	0.007226146	0.003394686	0.011032268	5.97E-05	3.90E-05	0.002909274	0.002549499	0.00045514	0.000359262	0.001127873	0.000258944	0.000193395	0.015291068	0.011824613	0.012207364	0.000257045	0.000206574	0.027754527	0.024231542
Proteobacteria	S52C325-Lasker2018	0.041557748	0.045560442	7.44E-05	7.78E-05	0.10353848	0.10153309	4.19E-05	2.52E-05	0.052565977	0.051193174	4.29E-06	6.68E-06	0.08828305	0.09115583	9.39E-05	0.000190333	0.09377636	0.101849176	2.87E-05	4.92E-05	0.033665933	0.03448715	1.88E-05	1.41E-05	0.04891335	0.05572664	0.000385532	0.000138637	0.1500919	0.14841737	3.92E-05	1.83E-05	0.18207024	0.18839821	0.000474019	0.000443082	0.12642767	0.12056801	0.000708604	0.000603085	0.044989593	0.044756502	0.000938071	0.000338079	0.13332646	5.21E-06	4.52E-06	0.158469	0.00026124	0.01123125	0.000241405	0.15081578	0.000456493	0.07178394	3.52E-05	0.09506185	0.091357656	0.000919973	0.000696077	8.78E-05	0.000198437
Proteobacteria	S52C330-Lasker2018	0.05777915	0.06343299	1.97E-05	2.18E-05	0.12802458	0.12647083	1.92E-05	1.27E-05	0.07458055	0.08130527	5.20E-06	9.29E-06	0.16641922	0.16930597	2.31E-05	6.67E-05	0.19001338	0.20793903	1.17E-05	1.23E-05	0.11259411	0.11479892	1.21E-05	4.15E-06	0.03533483	0.039589312	0.000165974	4.10E-05	0.13645099	0.13330594	9.69E-06	1.27E-05	0.19607414	0.2027186	9.99E-05	9.80E-05	0.13612752	0.12731019	0.000286984	0.000266731	0.025341451	0.02340686	0.000194208	6.26E-05	0.102869794	6.34E-06	1.85E-06	0.1372643	2.38E-05	0.01533352	0.000112195	0.2006104	0.000366066	0.16225964	1.58E-05	0.05711493	0.05918084	0.000682	0.000481432	3.14E-05	8.38E-05
None	S52C51-Lasker2021	0.002071747	0.002459833	1.5735351	1.8871031	0.001770615	0.00185485	0.012247015	0.002856855	1.28E-05	1.58E-05	0.000285159	0.000287556	0.000225445	0.000371952	0.17322774	0.1958491	0.000110165	0.000126705	0.014708374	0.026032545	0.000997367	0.000199251	0.22482453	0.21708313	0.001913904	0.002229444	0.025223305	0.025011163	0.000174624	0.000170122	0.004116606	0.001751157	4.37E-05	6.24E-05	0.00058015	0.000727814	8.49E-05	9.80E-05	6.89E-05	5.22E-05	0.000400807	0.000441783	0.001101604	0.000522531	2.26E-05	8.93E-05	0.000115763	2.73E-05	0.001589447	3.48E-05	3.17E-05	3.71E-05	4.39E-05	0.000109846	0.063768476	0.000104687	0.000150984	3.96E-05	3.51E-05	0.2189188	0.18805933
Bacteroidota	S52C700-Lasker2021	9.50E-05	8.91E-05	0.020670865	0.021325251	0.000331781	0.00035264	0.006469693	0.004572596	1.17E-05	2.40E-05	0.000648208	0.000843743	2.09E-05	5.31E-05	0.049882527	0.053757075	9.56E-05	8.80E-05	0.054650545	0.08872599	8.67E-05	1.56E-05	0.045352567	0.04911843	0.005322555	0.00597468	0.026265932	0.027196122	0.002329221	0.002173558	0.0791068	0.05948359	0.001074309	0.001011565	0.01600945	0.016174369	0.000850565	0.000680452	0.003857011	0.003812846	0.008769061	0.010693764	0.00699996	0.006680686	0.000962514	0.0070871	0.010652303	0.000758062	0.004603359	0.008100761	0.015091009	0.0001219	0.010590852	8.98E-05	0.08802062	0.00336545	0.004342648	0.012799157	0.009850196	0.052953377	0.056256093
Proteobacteria	S52C71-Lasker2018	0.0087005	0.010396603	0.002900929	0.002890075	0.029605754	0.029253451	0.00043358	0.000313575	0.009326792	0.008085497	0.000736415	0.000832332	0.006573418	0.00668339	0.005701194	0.005914296	0.006029757	0.006550765	0.001308882	0.002460548	0.001155045	0.001123228	0.002647162	0.002499405	0.044514813	0.049585406	0.008839331	0.00700803	0.042373538	0.040827457	0.005911402	0.002365424	0.024472808	0.025960615	0.01855541	0.01738935	0.021514941	0.018236442	0.006104001	0.005085874	0.079120606	0.08560681	0.015647328	0.007654938	0.03228598	0.001509573	0.001940445	0.03300038	0.006792693	0.002588686	0.005203548	0.01504218	0.004804639	0.000691001	0.004603	0.07473988	0.06849122	0.003873739	0.003303106	0.006701391	0.006353466
Bacteroidota	S52C75-Lasker2021	0.000434447	0.000433514	0.08544469	0.08832827	0.001503508	0.001789932	0.15890132	0.133895	7.81E-05	5.97E-05	0.001454757	0.001411622	0.00013985	0.00019504	0.1292789	0.13170317	0.000141295	8.58E-05	0.1650076	0.21830569	0.000115819	6.17E-05	0.02864496	0.028847983	0.00600814	0.006602263	0.06835964	0.06886162	0.008259319	0.007861664	0.04472586	0.04068786	0.003319903	0.003111168	0.005446893	0.004398818	0.001840129	0.00184873	0.005608215	0.005101953	0.005911226	0.006525194	0.000967479	0.00109631	0.004520143	0.005115945	0.00807287	0.002667472	0.001015909	0.002721177	0.004379567	0.000263084	0.004237029	3.64E-05	0.031579558	0.008209524	0.008495856	0.014459825	0.012847907	0.096458465	0.121807076
Proteobacteria	S53C128-Lasker2018	0.000110208	6.88E-05	8.38E-06	6.99E-06	0.000319067	0.000429037	0.023280239	0.026017584	3.55E-05	2.31E-05	9.09E-06	1.44E-05	0.000158393	0.000162723	0.001081266	0.001118681	0.000515869	0.000471285	0.004760696	0.004558815	6.32E-06	2.93E-06	7.97E-05	8.80E-05	0.003034524	0.003423537	0.000595759	0.000659408	0.000211794	0.000190486	0.01837176	0.014061537	0.000252668	0.000246317	0.010793246	0.009281219	4.46E-05	7.28E-05	0.000788063	0.000876961	0.000429065	0.000391061	0.00026841	0.000373669	0.000114015	0.06076012	0.0693654	6.42E-05	0.001011384	0.04419967	0.1667384	0.000482513	0.4530334	4.70E-05	0.00779296	0.003907354	0.008987135	0.13036612	0.102289006	0.000693852	0.000925424
Proteobacteria	S53C184-Lasker2021	0.008057382	0.009425736	0.003017994	0.002632972	0.02892091	0.029081041	0.00051477	0.000417771	0.009060168	0.007835782	0.000616933	0.00073738	0.00616986	0.006426666	0.005948094	0.005880589	0.005906483	0.006473925	0.001527704	0.002663025	0.00114318	0.001033522	0.002554489	0.002375005	0.04263383	0.04769127	0.008293951	0.007110051	0.038931135	0.03773103	0.006001887	0.002798389	0.022478841	0.024207884	0.01897076	0.017842773	0.01995237	0.017226659	0.00644018	0.005365695	0.072885	0.07918703	0.0158298	0.008327197	0.029448735	0.001395869	0.001770481	0.030711826	0.007219907	0.002895193	0.00533966	0.007566869	0.004871522	0.001037517	0.005371175	0.0674652	0.063950025	0.003993734	0.003586942	0.007071805	0.006629054
Proteobacteria	S53C400-Lasker2018	0.005984861	0.007048016	0.17715548	0.2023547	0.012592477	0.013798105	0.16598615	0.18340582	0.001956914	0.001761377	0.027560072	0.027302798	0.002806504	0.002463543	0.3384636	0.3350571	0.002993725	0.002962796	0.31542775	0.4000029	0.000738303	0.000735571	0.16846895	0.19092786	0.02446344	0.026193488	0.3825518	0.38477543	0.023072869	0.021176701	0.2310407	0.18674946	0.010797784	0.010270786	0.25373423	0.2365438	0.012032197	0.009796888	0.18287861	0.19751103	0.063048795	0.090758145	0.23258168	0.37069082	0.017334448	0.06895268	0.08853991	0.009657848	0.23515853	0.09887059	0.15614237	0.003423063	0.16113167	0.000736134	0.44518316	0.037977625	0.038094737	0.15658338	0.14814776	0.22817215	0.30118623
Verrucomicrobiota	S53C571-Lasker2021	0.017577326	0.016703395	1.39E-06	8.23E-06	0.006841058	0.006574302	7.69E-05	9.12E-05	0.019986635	0.020884363	8.85E-06	0	0.015396512	0.015172095	2.00E-06	1.01E-05	0.01919216	0.019873422	1.94E-05	7.31E-06	0.013820858	0.018306362	0	0	0.003137074	0.003166498	7.68E-05	8.52E-06	0.013875478	0.013009665	5.16E-06	1.01E-06	0.017485118	0.015868848	5.27E-05	3.09E-05	0.012496753	0.012277595	0.000516944	0.00041702	0.001730379	0.002094549	3.66E-05	1.99E-05	0.009072795	8.69E-06	1.31E-06	0.009163268	7.51E-06	0.025657492	0.000385754	0.020508675	0.000374644	0.0166384	4.30E-06	0.005172744	0.005397272	0.000840661	0.000919699	6.87E-06	6.08E-06
