		zr2760_10_	zr2760_12_	zr2760_16_	zr2760_17_	zr2760_18_	zr2760_20_	zr2760_21_	zr2760_23_	zr2760_24_	zr2760_25_	zr2760_26_	zr2760_27_	zr2760_28_	zr2760_29_	zr2760_30_	zr2760_31_	zr2760_32_	zr2760_33_	zr2760_35_	zr2760_36_	zr2760_37_	zr2760_38_	zr2760_39_	zr2760_40_	zr2760_41_	zr2760_42_	zr2760_43_	zr2760_44_	zr2760_45_	zr2760_46_	zr2760_47_	zr2760_48_	zr2760_49_	zr2760_50_	zr2760_51_	zr2760_52_	zr2760_53_	zr2760_54_	zr2760_55_	zr2760_56_	zr2760_57_	zr2760_58_	zr2760_59_	zr2760_60_	zr2760_61_	zr2760_62_	zr2760_63_	zr2760_64_	zr2760_65_	zr2760_66_	zr2760_67_	zr2760_68_	zr2760_69_	zr2760_70_	zr2760_71_	zr2760_73_	zr2760_74_	zr2760_75_	zr2760_76_	zr2760_77_	zr2760_78_	zr2760_79_
Thermoplasmatota	S56C10648-Lasker2021	2.35E-05	2.13E-05	0.003577167	3.94E-05	0.002311917	6.58E-05	0.000137762	4.90E-05	7.52E-05	2.71E-05	6.82E-05	1.54E-05	0.001702032	4.22E-05	1.23E-05	0.00166303	0.004020127	0.001858016	0.002083178	0.001592518	0.001266736	0.001807522	0.001128491	0.00331418	0.001010428	0.001441742	4.26E-05	0.001644277	0.006104209	0.007527771	0.003184474	0.002250208	0.001825418	0.002308031	0.001927812	0.001333835	0.002073858	0.003029856	0.002812804	0.001668655	0.002304615	0.000683208	0.001306277	0.002108126	7.49E-05	0.001714084	0.002966099	0.001735129	0.004867689	0.005517514	0.003923369	0.003339219	0.002603379	1.50E-05	0.002636493	1.09E-05	1.66E-05	0.002440801	0.003421626	5.92E-05	2.85E-05	0.001230461
Bacteroidota	S56C14425-Lasker2021	9.49E-06	1.78E-06	2.56E-05	4.06E-08	6.24E-05	2.46E-06	8.10E-06	6.38E-08	0	5.95E-06	1.39E-05	2.09E-06	8.48E-06	1.04E-06	1.31E-06	4.34E-05	3.13E-05	2.45E-05	4.39E-05	1.53E-05	5.16E-05	2.48E-05	3.83E-05	3.58E-05	2.60E-05	6.93E-06	2.04E-05	4.73E-05	3.95E-05	1.95E-05	2.86E-05	4.50E-05	4.87E-05	5.59E-05	1.76E-05	4.56E-05	3.94E-05	1.86E-05	4.67E-05	4.27E-05	2.81E-05	8.58E-06	6.80E-05	1.95E-05	3.62E-05	3.14E-05	1.53E-05	5.61E-05	5.86E-05	6.89E-05	4.81E-05	3.43E-05	2.06E-05	4.75E-06	5.78E-05	1.36E-05	9.74E-06	2.07E-05	3.93E-05	2.31E-07	1.57E-06	6.11E-05
Marinisomatota	S56C291-Lasker2018	0.14708938	0.15862063	0.33058384	0.14415646	0.18916616	0.16530867	0.074445695	0.18752286	0.16607471	0.14777982	0.23378304	0.1390442	0.39331168	0.1554638	0.16569957	0.21890944	0.30576268	0.1394537	0.17047197	0.49332342	0.18768403	0.1752872	0.25132173	0.33354098	0.14360751	0.43486124	0.071813256	0.14921895	0.34395728	0.34324294	0.33022773	0.26915354	0.17467837	0.15236872	0.23825844	0.1480594	0.17575143	0.35526434	0.3237117	0.19408867	0.32494187	0.4092889	0.13897674	0.2843614	0.100516304	0.1015312	0.29766297	0.13912033	0.28843105	0.23252572	0.21967094	0.18741125	0.26257896	0.040414847	0.16689269	0.015178042	0.013776808	0.2284447	0.16811517	0.01368663	0.012240815	0.12247472
Thermoplasmatota	S56C316-Lasker2021	9.47E-05	4.90E-05	0.002904382	4.58E-05	0.001980244	7.33E-05	9.85E-05	9.35E-05	9.34E-05	4.79E-05	4.61E-05	0.000106066	0.000895659	8.49E-05	5.44E-05	0.001386104	0.002785451	0.001152819	0.001980066	0.000437927	0.001565579	0.00173211	0.001047954	0.003587527	0.000776292	0.000530276	0.001040357	0.000933551	0.00111615	0.001728405	0.001667019	0.002149312	0.001414111	0.001638562	0.001274431	0.001746028	0.001523214	0.001704349	0.001524546	0.001507877	0.001591649	0.000267083	0.001258389	0.001270566	0.0013067	0.000925859	0.002294078	0.00163572	0.003822122	0.008142887	0.002553591	0.003800694	0.001854827	0.000476265	0.00582033	0.002937047	2.44E-05	0.002679724	0.004056493	0.00015617	2.82E-05	0.00144986
None	S57C1045-Lasker2018	0.014324403	0.013323358	0.008364905	0.009739222	0.006897523	0.0146226	0.007721926	0.01340898	0.011080277	0.011745911	0.024046453	0.010447499	0.00678162	0.015433303	0.01311451	0.008631408	0.008364243	0.011042193	0.005387837	0.006707262	0.007704693	0.009271256	0.010270224	0.006984756	0.007586058	0.007483395	0.009825341	0.012184076	0.006616676	0.006824621	0.007777127	0.009340549	0.008647714	0.010575972	0.010129175	0.006274306	0.009797609	0.006565147	0.008054669	0.008359097	0.008491246	0.006242547	0.0076705	0.006608618	0.023735033	0.009293648	0.008107998	0.005719642	0.00597085	0.00685119	0.009007992	0.007257033	0.006547929	0.007181088	0.003926643	0.005970232	0.001763791	0.005172697	0.004881008	0.001833599	0.001563695	0.007489287
Proteobacteria	S57C1130-Lasker2018	0.001560122	0.001357702	0.004523061	0.000976795	0.004813334	0.002044223	0.00076579	0.001499943	0.001640269	0.001195954	0.008035555	0.001483743	0.004483057	0.001706228	0.001716599	0.005020236	0.004842008	0.006117425	0.003937552	0.003600433	0.004520181	0.005346468	0.004917258	0.00469685	0.005363171	0.004326094	0.041150697	0.005455934	0.002356814	0.002754756	0.004180836	0.004918235	0.004686469	0.005657679	0.005748177	0.00580315	0.005165644	0.004557537	0.004732465	0.005075564	0.004720261	0.004088806	0.003811588	0.004021533	0.05720489	0.005560415	0.006057301	0.003659902	0.003861824	0.00501378	0.004213437	0.004504134	0.004116849	0.04395032	0.006592641	0.055980414	0.10371445	0.004240495	0.003721292	0.058571115	0.10586738	0.005472921
Actinobacteriota	S57C155-Flyer2018	0.1494433	0.08314077	0.028944567	0.05840176	0.03895092	0.15296	0.09187106	0.06301775	0.115820296	0.07650875	0.12744859	0.12711285	0.043023765	0.12069408	0.13327654	0.050543003	0.03611391	0.03829241	0.03281018	0.06094891	0.03922124	0.045759447	0.029413503	0.02778888	0.05136404	0.052410945	0.024214048	0.033899006	0.041821096	0.044372793	0.039264966	0.037588548	0.03986725	0.058202885	0.032726858	0.039910104	0.042485513	0.04512431	0.045009635	0.044366498	0.038354307	0.0800448	0.033104505	0.03971855	0.03374199	0.04779078	0.029051881	0.03455675	0.029042454	0.022395382	0.023378655	0.058038082	0.033549827	0.028732749	0.020328429	0.006552941	0.001795936	0.029662631	0.017679835	0.004449309	0.002638293	0.039206404
Proteobacteria	S57C168-Lasker2018	0.016201612	0.015381169	0.002713044	0.016023746	0.005724225	0.014463552	0.00694045	0.01432963	0.012497718	0.01636691	0.01735035	0.011314162	0.004668572	0.00990115	0.013196878	0.005942883	0.00348851	0.006839495	0.004530168	0.005449589	0.005630042	0.005814639	0.006531419	0.003444168	0.0085437	0.006282056	0.011007013	0.008336966	0.004624717	0.004680786	0.004435372	0.005324934	0.005205934	0.007422973	0.006656223	0.004649659	0.006859292	0.005028535	0.004529497	0.00711222	0.004437614	0.007461331	0.006126775	0.004777242	0.015508828	0.007274305	0.003844677	0.004051904	0.003245172	0.002626546	0.003818644	0.004084986	0.003027528	0.010678099	0.001760715	0.003872928	0.005323496	0.002175762	0.002208979	0.004019284	0.003948192	0.004691371
Proteobacteria	S57C1703-Lasker2018	0.001086846	0.000663715	0.03244825	0.000576388	0.012550638	0.001840118	0.003239784	0.001471205	0.001329636	0.000922438	0.006908035	0.001272785	0.03058275	0.005267604	0.001316353	0.012506867	0.026626268	0.012901776	0.01013315	0.03002021	0.010664405	0.011572432	0.012742781	0.029417854	0.009384133	0.030363461	0.042742714	0.010970498	0.03798546	0.040042706	0.02691967	0.018417487	0.014190591	0.01297802	0.016827995	0.015477283	0.009686849	0.029638687	0.027346717	0.008376296	0.027922308	0.02491193	0.009871951	0.025640436	0.03311195	0.007902082	0.03039165	0.012731812	0.027706739	0.029776003	0.029013338	0.021913491	0.02380801	0.05854615	0.027120909	0.017368764	0.03243497	0.026256561	0.019436304	0.03601317	0.02166872	0.00908572
Proteobacteria	S57C184-Lasker2021	0.012710417	0.011876839	0.029561108	0.008237064	0.026731858	0.01755456	0.005597363	0.011716664	0.012680413	0.009952161	0.035540827	0.010039408	0.02788269	0.012905014	0.013544155	0.03036647	0.028605873	0.02938525	0.021280197	0.027725283	0.027299715	0.031141683	0.026443087	0.026257021	0.028784156	0.026479507	0.052392628	0.026189448	0.026875872	0.02997213	0.028005227	0.027815215	0.028040392	0.033461854	0.027383642	0.023431985	0.028160738	0.027815478	0.02580358	0.027939877	0.02611572	0.024678359	0.019007431	0.021623356	0.07410693	0.027426135	0.028405186	0.016883431	0.025991896	0.026604349	0.023558658	0.020451972	0.023361463	0.025458086	0.02638969	0.042759646	0.043286387	0.021141183	0.018039206	0.024893032	0.042507757	0.021686904
None	S57C644-Lasker2018	0.034921087	0.027116956	0.001908504	0.022066245	0.001974767	0.030462477	0.016863871	0.026965741	0.0233616	0.026742458	0.038240716	0.0216726	0.002903702	0.022350237	0.025785634	0.00294662	0.002039918	0.002133863	0.001644891	0.003738707	0.002176555	0.002734717	0.001956471	0.001897184	0.003002167	0.003339559	0.005316109	0.00222795	0.001419035	0.001759978	0.002068542	0.002295216	0.002383627	0.002694317	0.002242391	0.002074145	0.002504726	0.00260211	0.002184018	0.002360225	0.002216969	0.004738675	0.001564022	0.00225604	0.010929515	0.002943199	0.001931987	0.000950277	0.001608941	0.00141229	0.001350466	0.001425428	0.002020286	0.003635202	0.001068461	0.002168011	0.000879988	0.001180819	0.001205996	0.00078375	0.000865311	0.00242622
Proteobacteria	S57C920-Lasker2018	0.33351308	0.36565334	0.025914531	0.2857176	0.025417736	0.32169637	0.16583546	0.38043076	0.31713587	0.30959707	0.35535836	0.33711228	0.04078879	0.4574445	0.3508303	0.03549533	0.028587725	0.02334761	0.017503226	0.05517868	0.025866998	0.027090471	0.026699271	0.026262062	0.027960222	0.047084577	0.060077496	0.023269173	0.026048627	0.026207564	0.030940128	0.030290704	0.023619229	0.024694594	0.027531717	0.028819786	0.026630277	0.033965867	0.0306473	0.023992022	0.030221	0.058802575	0.020528119	0.028981451	0.0766304	0.025301265	0.025242075	0.019781841	0.020247612	0.017958162	0.01777809	0.01744045	0.024433749	0.03601556	0.015583264	0.010067224	0.009059901	0.023517925	0.013741717	0.007910318	0.007270036	0.01962322
Bacteroidota	S58C1353-Lasker2018	6.28E-05	4.49E-05	0.000130249	0.000114466	0.000214925	3.20E-05	9.43E-05	5.12E-05	0.000149352	7.45E-05	0.000190966	0.000180425	9.22E-05	0.000100732	6.11E-05	0.000106345	0.000187775	0.00034877	0.000167761	5.67E-05	0.000141685	0.000234363	9.16E-05	0.000188199	0.00010185	6.70E-05	0.004538019	1.00E-04	0.000111363	9.27E-05	7.31E-05	0.000137589	0.000137189	0.000193696	0.000185543	0.000759469	0.000135665	0.000144321	0.000135018	0.000133285	0.000110414	8.52E-05	0.000212543	0.000101548	0.008035142	0.000159066	0.00023317	0.000530831	9.33E-05	0.000100278	0.000137003	0.000103809	0.000185571	0.016146192	0.000714776	0.011547969	0.016816905	0.000380204	0.000270454	0.022758774	0.019653225	0.00061194
Proteobacteria	S58C156-Lasker2021	8.70E-05	3.70E-05	0.001571047	5.60E-05	0.001812505	9.05E-05	0.000147587	9.15E-05	0.000111953	5.30E-05	0.000319723	0.00014806	0.001368816	0.000189648	9.25E-05	0.002054837	0.001759901	0.002309857	0.001659836	0.00137585	0.001947064	0.002020785	0.001800656	0.00139762	0.002508034	0.00146404	0.010421815	0.002093289	0.000875551	0.000912399	0.001635188	0.001691009	0.002025143	0.00220384	0.002340154	0.003012091	0.00156377	0.001651896	0.001592098	0.002047248	0.001622616	0.001640224	0.001407302	0.001371379	0.011168585	0.001738392	0.002034076	0.001664984	0.001519092	0.002015697	0.001630445	0.002052866	0.001607763	0.01374102	0.003181563	0.014586195	0.019333651	0.002004121	0.001358647	0.014642503	0.020917755	0.0018052
Thermoplasmatota	S58C165-Flyer2018	0.055963837	0.05037474	0.03418229	0.039632026	0.030152826	0.059961073	0.024927303	0.049979534	0.046228137	0.039196085	0.06395126	0.043662183	0.04444382	0.045782194	0.04967067	0.027780144	0.030810848	0.018693913	0.021274116	0.05865894	0.01874348	0.027488334	0.018596774	0.027369725	0.017955037	0.041232083	0.008477046	0.014237562	0.02919992	0.03238422	0.03629213	0.030410893	0.024460912	0.036610138	0.024822537	0.020964094	0.029681455	0.036857653	0.032540023	0.02474388	0.031082831	0.053583387	0.026666544	0.027854692	0.013871261	0.033421554	0.027830716	0.02332748	0.031586703	0.02178456	0.01724199	0.014085735	0.06963434	0.004743628	0.014871296	0.0017041	0.000758372	0.02136864	0.014343578	0.001263715	0.000570341	0.023989385
Proteobacteria	S58C184-Lasker2021	0.013639272	0.012643629	0.032045834	0.00845965	0.030297067	0.018925583	0.006051327	0.012648592	0.013732139	0.010193078	0.040681057	0.010750109	0.03097297	0.013904306	0.014704498	0.033417445	0.031423133	0.032378934	0.023880564	0.030868452	0.030595094	0.033579975	0.029059831	0.028980661	0.03200454	0.029150961	0.060073085	0.030349793	0.0306686	0.03337251	0.030399136	0.031067256	0.03040617	0.037396953	0.030468304	0.026558539	0.03122549	0.0310085	0.028401019	0.030890895	0.02892645	0.027330237	0.020762363	0.023821859	0.08514735	0.030892069	0.0316732	0.018896878	0.028564312	0.029068973	0.025775336	0.022717884	0.025600297	0.028126057	0.029516002	0.048294805	0.045146946	0.02380473	0.01985262	0.0266234	0.044346623	0.0239984
Proteobacteria	S58C214-Lasker2021	0.001739485	0.001593438	0.005575443	0.001485264	0.005846398	0.002110361	0.000813976	0.001675884	0.00167805	0.001158548	0.00897552	0.001605999	0.00522384	0.002147046	0.001981794	0.00634772	0.006071831	0.007234672	0.004493557	0.004415319	0.005915178	0.00651914	0.006483787	0.005893472	0.006849909	0.005431758	0.044923782	0.006921823	0.003198221	0.003013501	0.004905195	0.006541953	0.006349045	0.007210687	0.00776928	0.007382878	0.006578747	0.005546045	0.005802393	0.006517622	0.005456099	0.005365341	0.005287629	0.004623316	0.06196166	0.006740908	0.006902208	0.004192858	0.00467415	0.006554918	0.00542566	0.006449804	0.005188002	0.045929637	0.008438499	0.06031309	0.103968814	0.005443199	0.004389962	0.05708883	0.10327319	0.006159206
Bacteroidota	S58C4230-Lasker2018	0.000534431	0.000151246	0.021189297	0.000837308	0.043028228	0.001036013	0.001283629	0.001173716	0.001598069	0.000575721	0.000778609	0.000773081	0.017084226	0.000818318	0.000241355	0.03792335	0.026206188	0.050711405	0.031061845	0.013325669	0.043805417	0.048093647	0.045197878	0.026181532	0.050643492	0.018763876	0.022586944	0.053116318	0.014373987	0.014189278	0.02185676	0.039940882	0.039807282	0.042597715	0.04785379	0.06147568	0.047627673	0.023408426	0.027232205	0.053226974	0.02481968	0.01626734	0.042563844	0.025714744	0.032187223	0.05850473	0.024757318	0.038187854	0.021581218	0.02738471	0.02625119	0.037705336	0.021721117	0.023672493	0.035966206	0.03149404	0.020568658	0.022622285	0.01868601	0.020873442	0.021040237	0.039066568
Proteobacteria	S58C478-Lasker2018	4.25E-05	1.74E-05	4.42E-06	5.38E-05	9.86E-06	1.41E-05	7.96E-05	5.03E-05	2.09E-05	4.81E-05	8.84E-05	6.63E-05	4.00E-06	7.08E-05	1.31E-05	1.02E-06	1.90E-05	4.55E-05	1.84E-05	1.30E-06	3.78E-05	2.80E-05	0	1.44E-05	1.17E-05	0	0.003581423	4.56E-06	8.92E-06	1.07E-05	1.20E-06	9.64E-06	4.22E-06	0	1.71E-05	4.12E-07	4.20E-05	1.07E-05	1.33E-06	1.45E-06	1.84E-05	7.79E-06	1.59E-05	8.38E-06	0.005991565	6.24E-06	0.000159591	3.08E-05	1.46E-05	2.96E-06	1.25E-05	1.38E-05	1.47E-05	0.004507982	2.93E-06	0.011361951	0.003036937	2.90E-05	1.89E-05	0.005452727	0.003563935	9.51E-05
Bacteroidota	S58C786-Lasker2018	0.000430108	0.000280587	0.009364188	0.000789054	0.020005915	0.001232345	0.002217116	0.000775762	0.002695811	0.000477416	0.001175278	0.00096937	0.005421264	0.001271155	0.000342631	0.016864939	0.015258992	0.012923092	0.01632037	0.005098841	0.030408096	0.021479473	0.009914763	0.013281331	0.017214043	0.006162785	0.021939304	0.012313833	0.007168571	0.00643693	0.008274593	0.018429149	0.016317835	0.01877204	0.010195103	0.063968986	0.021524055	0.008751286	0.010634713	0.023341097	0.009346518	0.007718186	0.021667296	0.011103802	0.029270492	0.023210008	0.007231267	0.03310259	0.01486846	0.024948174	0.009210153	0.031823847	0.014269248	0.04853791	0.042069927	0.042563573	0.03754447	0.021816647	0.017706681	0.052618634	0.04398713	0.024953844
Proteobacteria	S58C941-Lasker2018	0.0028257	0.001826645	0.01379817	0.002724554	0.02291925	0.003170335	0.002784197	0.002402484	0.00411726	0.002554341	0.010885082	0.004001989	0.013763418	0.005028655	0.002760175	0.023738328	0.019688051	0.027616663	0.020157102	0.012282323	0.0248511	0.024758587	0.020660136	0.018418677	0.027920915	0.017590567	0.15547788	0.022525463	0.009678655	0.009938249	0.01599001	0.02095412	0.023620049	0.027293095	0.023294628	0.057474468	0.026118055	0.018791214	0.01954684	0.023904225	0.018759493	0.019401254	0.019949464	0.019749736	0.15495741	0.022729013	0.018352157	0.029501056	0.016607795	0.021399103	0.018881815	0.031015191	0.018638749	0.42191565	0.052310165	0.25331625	0.2979035	0.027749319	0.020796377	0.5882223	0.45100403	0.03375703
Bacteroidota	S59C1103-Lasker2021	0.000499973	0.000324195	0.004072098	0.000505187	0.009214118	0.000329002	0.000430925	0.000484301	0.000572294	0.000423895	0.001204263	0.000688842	0.004409414	0.000557387	0.000321921	0.008460118	0.006307128	0.012108707	0.006879561	0.00331409	0.009912737	0.009191578	0.010472787	0.005444462	0.010987914	0.004560953	0.06095979	0.011915969	0.002126606	0.002091594	0.005399547	0.008394236	0.009212942	0.00841296	0.011070916	0.01094321	0.009113949	0.006040959	0.005806077	0.010394452	0.005180209	0.004706417	0.0105946	0.005944487	0.037196495	0.012858268	0.005617553	0.008086652	0.004723626	0.00478565	0.00523012	0.007134856	0.005159903	0.02954966	0.005613752	0.04690147	0.017867671	0.004313543	0.003320332	0.019719904	0.016721876	0.007409124
Proteobacteria	S59C217-Lasker2021	0.000380521	0.00022155	0.01569945	0.000461265	0.01887646	0.001037715	0.000566817	0.000637694	0.00069811	0.000341031	0.00308222	0.000434709	0.015141641	0.000840805	0.000389582	0.018174395	0.015466603	0.023014894	0.014276618	0.014942387	0.020021727	0.02020023	0.018438827	0.013734421	0.022911828	0.016068103	0.010619535	0.020323383	0.014536734	0.01599856	0.015387328	0.016293926	0.019466702	0.021671165	0.019144027	0.022582693	0.01846854	0.016464615	0.013793571	0.018123167	0.014785952	0.013982234	0.016628772	0.012510196	0.014775327	0.022577899	0.015689312	0.018323481	0.014613494	0.01582573	0.014533977	0.012857597	0.012295274	0.012361159	0.015795842	0.010546684	0.02158897	0.01229456	0.011397149	0.011420695	0.023229104	0.014652244
Bacteroidota	S59C2289-Lasker2021	8.79E-05	5.56E-05	0.000553058	8.75E-05	0.00131426	9.62E-05	0.000300451	0.000189443	0.000191473	0.000106537	0.000137411	7.87E-05	0.000681991	0.000224572	7.43E-05	0.001212885	0.000973251	0.001254179	0.000932864	0.000554037	0.00159355	0.00123081	0.001039796	0.001020301	0.001406789	0.000722731	0.001028344	0.00119755	0.000453808	0.000299307	0.000637815	0.001139886	0.001068313	0.001509926	0.00116501	0.012390059	0.00156608	0.00081245	0.000953735	0.001548211	0.000919821	0.001010447	0.001983796	0.000908401	0.001824113	0.001446178	0.000690313	0.004928085	0.000586503	0.000954398	0.000887687	0.001896177	0.001023402	0.00968213	0.007392169	0.003041315	0.013506969	0.004240621	0.00254207	0.020430826	0.016712535	0.002641688
Cyanobacteria	S59C30-Lasker2021	0.001053716	0.000675449	0.009390021	0.00059153	0.016315801	0.001240058	0.001527828	0.001076735	0.001371418	0.000711572	0.001347659	0.000798733	0.007101603	0.001556473	0.000449421	0.019032931	0.016612232	0.014918796	0.013926812	0.006232411	0.021909187	0.02393364	0.014854291	0.011146174	0.012120674	0.006760701	0.008141934	0.009521543	0.010673251	0.009427398	0.008914522	0.021747837	0.01731617	0.026417324	0.014670996	0.037010755	0.01944442	0.01115859	0.015871158	0.01762924	0.01396854	0.010125538	0.02285529	0.015907023	0.007382199	0.019189028	0.01022352	0.027569342	0.011586027	0.015984947	0.012497032	0.028350716	0.015703429	0.018139632	0.040130947	0.010287073	0.007713638	0.023081275	0.017551694	0.01796401	0.010052335	0.02448932
Verrucomicrobiota	S59C34-Lasker2021	0.00248801	0.002169397	0.012921758	0.001675818	0.027062774	0.003629696	0.001709833	0.003033941	0.002626563	0.001986529	0.016896395	0.002470004	0.01704057	0.004974715	0.002890485	0.025466068	0.016176153	0.030899722	0.020997126	0.016528888	0.028534917	0.02949674	0.026538623	0.016568076	0.035898194	0.02234512	0.08657942	0.034151386	0.019804569	0.017361322	0.017107166	0.023950186	0.024889896	0.030072382	0.029138798	0.02987093	0.031080244	0.020627467	0.020887762	0.03289918	0.019369053	0.026995933	0.025749274	0.02294345	0.086281404	0.033776216	0.017035091	0.020600358	0.01477744	0.016018962	0.01810427	0.025667949	0.015538687	0.13176641	0.016671738	0.03025596	0.06975906	0.012754785	0.011578616	0.0779848	0.059669297	0.02793201
Bacteroidota	S59C594-Lasker2018	0.002270854	0.001731874	0.002540248	0.001082779	0.003969015	0.001982757	0.000831308	0.001873705	0.001605092	0.00144037	0.010935243	0.001472133	0.002284729	0.002030481	0.001833782	0.003959564	0.002896924	0.004625047	0.003779431	0.001831048	0.004496894	0.003805682	0.003617148	0.002923628	0.003718935	0.002519482	0.039161295	0.004496043	0.002535631	0.002431144	0.002693538	0.004037196	0.003654621	0.00443182	0.003915799	0.009227119	0.00489171	0.002952996	0.002851725	0.00464075	0.00274212	0.002738546	0.00365495	0.002855394	0.062714905	0.004350282	0.004423415	0.003625921	0.003176716	0.003997099	0.003295439	0.005245107	0.002709531	0.032959938	0.009319887	0.055720557	0.030125001	0.003960242	0.003524294	0.022993483	0.034893814	0.005134577
